offline_datapoint_19 1711042577 17066729472,000
offline_datapoint_25 1711042577 512802816,000
offline_datapoint_11 1711042577 5107,000
offline_datapoint_5 1711042575 89,980
offline_datapoint_24 1711042575 1013,265
offline_datapoint_7 1711042577 512802816,000
offline_datapoint_17 1711042575 1,654
offline_datapoint_6 1711042577 13059063808,000
offline_datapoint_23 1711042577 14468161536,000
offline_datapoint_22 1711042575 0,000
offline_datapoint_28 1711042575 1,147
offline_datapoint_10 1711042575 0,258
offline_datapoint_29 1711042575 7168,941
offline_datapoint_4 1711042577 0,000
offline_datapoint_16 1711042575 10277,545
offline_datapoint_2 1711042575 1349,035
offline_datapoint_14 1711042575 1,858
offline_datapoint_3 1711042575 5,955
offline_datapoint_26 1711042575 98,834
offline_datapoint_15 1711042575 0,992
offline_datapoint_8 1711042575 71224,889
offline_datapoint_20 1711042575 0,019
offline_datapoint_27 1711042580 143427,000
offline_datapoint_21 1711042580 5167,000
offline_datapoint_12 1711042580 805732352,000
offline_datapoint_0 1711042580 641417216,000
offline_datapoint_19 1711042580 17079431168,000
offline_datapoint_25 1711042580 511254528,000
offline_datapoint_11 1711042580 5114,000
offline_datapoint_5 1711042578 42,687
offline_datapoint_24 1711042578 9061,732
offline_datapoint_7 1711042580 511254528,000
offline_datapoint_17 1711042578 0,333
offline_datapoint_6 1711042580 13071904768,000
offline_datapoint_23 1711042580 14480752640,000
offline_datapoint_22 1711042578 0,130
offline_datapoint_28 1711042578 2,160
offline_datapoint_10 1711042578 1,498
offline_datapoint_29 1711042578 8633,858
offline_datapoint_4 1711042580 0,000
offline_datapoint_16 1711042578 12617,791
offline_datapoint_2 1711042578 1743,179
offline_datapoint_14 1711042578 1,368
offline_datapoint_3 1711042578 10,005
offline_datapoint_26 1711042578 98,903
offline_datapoint_15 1711042578 0,000
offline_datapoint_8 1711042578 25531,733
offline_datapoint_20 1711042578 0,014
offline_datapoint_27 1711042583 143427,000
offline_datapoint_21 1711042583 5173,000
offline_datapoint_12 1711042583 805720064,000
offline_datapoint_0 1711042583 641417216,000
offline_datapoint_19 1711042583 17079603200,000
offline_datapoint_25 1711042583 511807488,000
offline_datapoint_11 1711042583 5114,000
offline_datapoint_5 1711042581 42,980
offline_datapoint_24 1711042581 2759,710
offline_datapoint_7 1711042583 511807488,000
offline_datapoint_17 1711042581 0,666
offline_datapoint_6 1711042583 13072850944,000
offline_datapoint_23 1711042583 14470754304,000
offline_datapoint_22 1711042581 0,065
offline_datapoint_28 1711042581 1,994
offline_datapoint_10 1711042581 0,846
offline_datapoint_29 1711042581 7469,508
offline_datapoint_4 1711042583 0,000
offline_datapoint_16 1711042581 11195,433
offline_datapoint_2 1711042581 1569,933
offline_datapoint_14 1711042581 0,895
offline_datapoint_3 1711042581 10,995
offline_datapoint_26 1711042581 98,997
offline_datapoint_15 1711042581 0,000
offline_datapoint_8 1711042581 20867,879
offline_datapoint_20 1711042581 0,009
offline_datapoint_27 1711042586 143427,000
offline_datapoint_21 1711042586 5172,000
offline_datapoint_12 1711042586 805724160,000
offline_datapoint_0 1711042586 641454080,000
offline_datapoint_19 1711042586 17080991744,000
offline_datapoint_25 1711042586 511250432,000
offline_datapoint_11 1711042586 5112,000
offline_datapoint_5 1711042584 59,139
offline_datapoint_24 1711042584 6792,628
offline_datapoint_7 1711042586 511250432,000
offline_datapoint_17 1711042584 0,668
offline_datapoint_6 1711042586 13073874944,000
offline_datapoint_23 1711042586 14472413184,000
offline_datapoint_22 1711042584 0,131
offline_datapoint_28 1711042584 3,557
offline_datapoint_10 1711042584 0,718
offline_datapoint_29 1711042584 7252,375
offline_datapoint_4 1711042586 0,000
offline_datapoint_16 1711042584 10891,593
offline_datapoint_2 1711042584 1529,260
offline_datapoint_14 1711042584 1,736
offline_datapoint_3 1711042584 8,687
offline_datapoint_26 1711042584 99,141
offline_datapoint_15 1711042584 0,668
offline_datapoint_8 1711042584 41590,154
offline_datapoint_20 1711042584 0,017
offline_datapoint_27 1711042589 143427,000
offline_datapoint_21 1711042589 5170,000
offline_datapoint_12 1711042589 805724160,000
offline_datapoint_0 1711042589 641454080,000
offline_datapoint_19 1711042589 17080188928,000
offline_datapoint_25 1711042589 510947328,000
offline_datapoint_11 1711042589 5112,000
offline_datapoint_5 1711042587 42,629
offline_datapoint_24 1711042587 7937,275
offline_datapoint_7 1711042589 510947328,000
offline_datapoint_17 1711042587 0,333
offline_datapoint_6 1711042589 13072654336,000
offline_datapoint_23 1711042589 14471544832,000
offline_datapoint_22 1711042587 0,065
offline_datapoint_28 1711042587 2,160
offline_datapoint_10 1711042587 0,911
offline_datapoint_29 1711042587 7696,822
offline_datapoint_4 1711042589 0,000
offline_datapoint_16 1711042587 11578,037
offline_datapoint_2 1711042587 1754,107
offline_datapoint_14 1711042587 2,415
offline_datapoint_3 1711042587 3,996
offline_datapoint_26 1711042587 98,896
offline_datapoint_15 1711042587 0,666
offline_datapoint_8 1711042587 49152,000
offline_datapoint_20 1711042587 0,024
offline_datapoint_27 1711042592 143427,000
offline_datapoint_21 1711042592 5171,000
offline_datapoint_12 1711042592 805728256,000
offline_datapoint_0 1711042592 641822720,000
offline_datapoint_19 1711042592 17081958400,000
offline_datapoint_25 1711042592 510922752,000
offline_datapoint_11 1711042592 5113,000
offline_datapoint_5 1711042590 181,233
offline_datapoint_24 1711042590 900,844
offline_datapoint_7 1711042592 510922752,000
offline_datapoint_17 1711042590 2,993
offline_datapoint_6 1711042592 13075161088,000
offline_datapoint_23 1711042592 14473523200,000
offline_datapoint_22 1711042590 0,065
offline_datapoint_28 1711042590 0,818
offline_datapoint_10 1711042590 0,260
offline_datapoint_29 1711042590 7284,896
offline_datapoint_4 1711042592 0,000
offline_datapoint_16 1711042590 10909,553
offline_datapoint_2 1711042590 1348,106
offline_datapoint_14 1711042590 0,751
offline_datapoint_3 1711042590 21,615
offline_datapoint_26 1711042590 99,202
offline_datapoint_15 1711042590 9,976
offline_datapoint_8 1711042590 47009,477
offline_datapoint_20 1711042590 0,008
offline_datapoint_27 1711042595 143427,000
offline_datapoint_21 1711042595 5179,000
offline_datapoint_12 1711042595 805728256,000
offline_datapoint_0 1711042595 641822720,000
offline_datapoint_19 1711042595 17077518336,000
offline_datapoint_25 1711042595 511016960,000
offline_datapoint_11 1711042595 5112,000
offline_datapoint_5 1711042593 43,115
offline_datapoint_24 1711042593 7779,040
offline_datapoint_7 1711042595 511016960,000
offline_datapoint_17 1711042593 0,668
offline_datapoint_6 1711042595 13071433728,000
offline_datapoint_23 1711042595 14469619712,000
offline_datapoint_22 1711042593 0,000
offline_datapoint_28 1711042593 1,631
offline_datapoint_10 1711042593 0,979
offline_datapoint_29 1711042593 7796,420
offline_datapoint_4 1711042595 0,000
offline_datapoint_16 1711042593 11727,885
offline_datapoint_2 1711042593 1722,585
offline_datapoint_14 1711042593 1,918
offline_datapoint_3 1711042593 12,366
offline_datapoint_26 1711042593 98,839
offline_datapoint_15 1711042593 0,668
offline_datapoint_8 1711042593 22583,351
offline_datapoint_20 1711042593 0,019
offline_datapoint_27 1711042598 143427,000
offline_datapoint_21 1711042598 5176,000
offline_datapoint_12 1711042598 805728256,000
offline_datapoint_0 1711042598 641822720,000
offline_datapoint_19 1711042598 17065779200,000
offline_datapoint_25 1711042598 510705664,000
offline_datapoint_11 1711042598 5116,000
offline_datapoint_5 1711042596 85,604
offline_datapoint_24 1711042596 2707,670
offline_datapoint_7 1711042598 510705664,000
offline_datapoint_17 1711042596 0,999
offline_datapoint_6 1711042598 13059104768,000
offline_datapoint_23 1711042598 14467825664,000
offline_datapoint_22 1711042596 0,000
offline_datapoint_28 1711042596 1,769
offline_datapoint_10 1711042596 0,781
offline_datapoint_29 1711042596 7343,917
offline_datapoint_4 1711042598 0,000
offline_datapoint_16 1711042596 10927,274
offline_datapoint_2 1711042596 1411,293
offline_datapoint_14 1711042596 2,421
offline_datapoint_3 1711042596 3,664
offline_datapoint_26 1711042596 98,989
offline_datapoint_15 1711042596 0,666
offline_datapoint_8 1711042596 100910,545
offline_datapoint_20 1711042596 0,024
offline_datapoint_27 1711042601 143427,000
offline_datapoint_21 1711042601 5178,000
offline_datapoint_12 1711042601 805728256,000
offline_datapoint_0 1711042601 641822720,000
offline_datapoint_19 1711042601 17072357376,000
offline_datapoint_25 1711042601 510435328,000
offline_datapoint_11 1711042601 5107,000
offline_datapoint_5 1711042599 42,533
offline_datapoint_24 1711042599 7462,824
offline_datapoint_7 1711042601 510435328,000
offline_datapoint_17 1711042599 0,332
offline_datapoint_6 1711042601 13064839168,000
offline_datapoint_23 1711042601 14476648448,000
offline_datapoint_22 1711042599 0,065
offline_datapoint_28 1711042599 4,918
offline_datapoint_10 1711042599 1,103
offline_datapoint_29 1711042599 7984,846
offline_datapoint_4 1711042601 0,000
offline_datapoint_16 1711042599 11522,036
offline_datapoint_2 1711042599 1641,496
offline_datapoint_14 1711042599 1,735
offline_datapoint_3 1711042599 9,636
offline_datapoint_26 1711042599 99,004
offline_datapoint_15 1711042599 0,000
offline_datapoint_8 1711042599 31920,552
offline_datapoint_20 1711042599 0,017
offline_datapoint_27 1711042604 143427,000
offline_datapoint_21 1711042604 5181,000
offline_datapoint_12 1711042604 805888000,000
offline_datapoint_0 1711042604 641822720,000
offline_datapoint_19 1711042604 17074610176,000
offline_datapoint_25 1711042604 510349312,000
offline_datapoint_11 1711042604 5116,000
offline_datapoint_5 1711042602 112,470
offline_datapoint_24 1711042602 3882,901
offline_datapoint_7 1711042604 510349312,000
offline_datapoint_17 1711042602 3,013
offline_datapoint_6 1711042604 13066833920,000
offline_datapoint_23 1711042604 14469738496,000
offline_datapoint_22 1711042602 0,065
offline_datapoint_28 1711042602 1,216
offline_datapoint_10 1711042602 0,588
offline_datapoint_29 1711042602 7652,663
offline_datapoint_4 1711042604 0,000
offline_datapoint_16 1711042602 11526,526
offline_datapoint_2 1711042602 1742,285
offline_datapoint_14 1711042602 0,441
offline_datapoint_3 1711042602 12,050
offline_datapoint_26 1711042602 99,475
offline_datapoint_15 1711042602 0,000
offline_datapoint_8 1711042602 56974,222
offline_datapoint_20 1711042602 0,004
offline_datapoint_27 1711042607 143427,000
offline_datapoint_21 1711042607 5181,000
offline_datapoint_12 1711042607 805888000,000
offline_datapoint_0 1711042607 641822720,000
offline_datapoint_19 1711042607 17073954816,000
offline_datapoint_25 1711042607 509509632,000
offline_datapoint_11 1711042607 5108,000
offline_datapoint_5 1711042605 85,693
offline_datapoint_24 1711042605 5867,124
offline_datapoint_7 1711042607 509509632,000
offline_datapoint_17 1711042605 0,667
offline_datapoint_6 1711042607 13068201984,000
offline_datapoint_23 1711042607 14470885376,000
offline_datapoint_22 1711042605 0,000
offline_datapoint_28 1711042605 1,459
offline_datapoint_10 1711042605 0,847
offline_datapoint_29 1711042605 7018,142
offline_datapoint_4 1711042607 0,000
offline_datapoint_16 1711042605 9938,033
offline_datapoint_2 1711042605 1378,421
offline_datapoint_14 1711042605 0,145
offline_datapoint_3 1711042605 9,003
offline_datapoint_26 1711042605 99,786
offline_datapoint_15 1711042605 2,334
offline_datapoint_8 1711042605 53399,704
offline_datapoint_20 1711042605 0,001
offline_datapoint_27 1711042610 143427,000
offline_datapoint_21 1711042610 5179,000
offline_datapoint_12 1711042610 805892096,000
offline_datapoint_0 1711042610 641818624,000
offline_datapoint_19 1711042610 17077084160,000
offline_datapoint_25 1711042610 509550592,000
offline_datapoint_11 1711042610 5116,000
offline_datapoint_5 1711042608 85,039
offline_datapoint_24 1711042608 7979,353
offline_datapoint_7 1711042610 509550592,000
offline_datapoint_17 1711042608 0,997
offline_datapoint_6 1711042610 13067755520,000
offline_datapoint_23 1711042610 14470520832,000
offline_datapoint_22 1711042608 0,130
offline_datapoint_28 1711042608 1,912
offline_datapoint_10 1711042608 0,649
offline_datapoint_29 1711042608 8444,408
offline_datapoint_4 1711042610 0,000
offline_datapoint_16 1711042608 12707,637
offline_datapoint_2 1711042608 1792,124
offline_datapoint_14 1711042608 0,741
offline_datapoint_3 1711042608 23,917
offline_datapoint_26 1711042608 99,449
offline_datapoint_15 1711042608 2,325
offline_datapoint_8 1711042608 20593,778
offline_datapoint_20 1711042608 0,007
offline_datapoint_27 1711042613 143427,000
offline_datapoint_21 1711042613 5226,000
offline_datapoint_12 1711042613 805916672,000
offline_datapoint_0 1711042613 643551232,000
offline_datapoint_19 1711042613 17084465152,000
offline_datapoint_25 1711042613 510181376,000
offline_datapoint_11 1711042613 5110,000
offline_datapoint_5 1711042611 341,575
offline_datapoint_24 1711042611 5304,582
offline_datapoint_7 1711042613 510181376,000
offline_datapoint_17 1711042611 32,658
offline_datapoint_6 1711042613 13073489920,000
offline_datapoint_23 1711042613 14483673088,000
offline_datapoint_22 1711042611 0,065
offline_datapoint_28 1711042611 1,148
offline_datapoint_10 1711042611 0,651
offline_datapoint_29 1711042611 9504,126
offline_datapoint_4 1711042613 0,000
offline_datapoint_16 1711042611 14990,659
offline_datapoint_2 1711042611 1343,974
offline_datapoint_14 1711042611 0,961
offline_datapoint_3 1711042611 45,321
offline_datapoint_26 1711042611 98,997
offline_datapoint_15 1711042611 0,000
offline_datapoint_8 1711042611 30994,824
offline_datapoint_20 1711042611 0,010
offline_datapoint_27 1711042616 143427,000
offline_datapoint_21 1711042616 5239,000
offline_datapoint_12 1711042616 805928960,000
offline_datapoint_0 1711042616 640086016,000
offline_datapoint_19 1711042616 17126694912,000
offline_datapoint_25 1711042616 510210048,000
offline_datapoint_11 1711042616 5089,000
offline_datapoint_5 1711042614 85,710
offline_datapoint_24 1711042614 13693,256
offline_datapoint_7 1711042616 510210048,000
offline_datapoint_17 1711042614 1,334
offline_datapoint_6 1711042616 13108637696,000
offline_datapoint_23 1711042616 14544035840,000
offline_datapoint_22 1711042614 0,130
offline_datapoint_28 1711042614 4,035
offline_datapoint_10 1711042614 1,238
offline_datapoint_29 1711042614 8170,131
offline_datapoint_4 1711042616 1,000
offline_datapoint_16 1711042614 12600,704
offline_datapoint_2 1711042614 2019,021
offline_datapoint_14 1711042614 0,564
offline_datapoint_3 1711042614 10,005
offline_datapoint_26 1711042614 99,760
offline_datapoint_15 1711042614 1,334
offline_datapoint_8 1711042614 40960,000
offline_datapoint_20 1711042614 0,006
offline_datapoint_27 1711042619 143427,000
offline_datapoint_21 1711042619 5233,000
offline_datapoint_12 1711042619 805928960,000
offline_datapoint_0 1711042619 640110592,000
offline_datapoint_19 1711042619 17126109184,000
offline_datapoint_25 1711042619 510746624,000
offline_datapoint_11 1711042619 5087,000
offline_datapoint_5 1711042617 85,442
offline_datapoint_24 1711042617 2837,212
offline_datapoint_7 1711042619 510746624,000
offline_datapoint_17 1711042617 0,997
offline_datapoint_6 1711042619 13111894016,000
offline_datapoint_23 1711042619 14534184960,000
offline_datapoint_22 1711042617 0,065
offline_datapoint_28 1711042617 1,186
offline_datapoint_10 1711042617 0,519
offline_datapoint_29 1711042617 7676,829
offline_datapoint_4 1711042619 0,000
offline_datapoint_16 1711042617 11428,305
offline_datapoint_2 1711042617 1705,519
offline_datapoint_14 1711042617 0,435
offline_datapoint_3 1711042617 4,322
offline_datapoint_26 1711042617 99,765
offline_datapoint_15 1711042617 0,000
offline_datapoint_8 1711042617 93262,769
offline_datapoint_20 1711042617 0,004
offline_datapoint_27 1711042622 143427,000
offline_datapoint_21 1711042622 5224,000
offline_datapoint_12 1711042622 805928960,000
offline_datapoint_0 1711042622 640974848,000
offline_datapoint_19 1711042622 17135865856,000
offline_datapoint_25 1711042622 509513728,000
offline_datapoint_11 1711042622 5077,000
offline_datapoint_5 1711042620 47,948
offline_datapoint_24 1711042620 7807,226
offline_datapoint_7 1711042622 509513728,000
offline_datapoint_17 1711042620 0,666
offline_datapoint_6 1711042622 13119094784,000
offline_datapoint_23 1711042622 14539337728,000
offline_datapoint_22 1711042620 0,195
offline_datapoint_28 1711042620 1,860
offline_datapoint_10 1711042620 1,106
offline_datapoint_29 1711042620 8268,394
offline_datapoint_4 1711042622 0,000
offline_datapoint_16 1711042620 11847,858
offline_datapoint_2 1711042620 1383,504
offline_datapoint_14 1711042620 0,626
offline_datapoint_3 1711042620 10,322
offline_datapoint_26 1711042620 99,499
offline_datapoint_15 1711042620 0,333
offline_datapoint_8 1711042620 29861,161
offline_datapoint_20 1711042620 0,006
offline_datapoint_27 1711042625 143427,000
offline_datapoint_21 1711042625 5225,000
offline_datapoint_12 1711042625 805933056,000
offline_datapoint_0 1711042625 640987136,000
offline_datapoint_19 1711042625 17136398336,000
offline_datapoint_25 1711042625 508321792,000
offline_datapoint_11 1711042625 5084,000
offline_datapoint_5 1711042623 0,000
offline_datapoint_24 1711042623 8104,319
offline_datapoint_7 1711042625 508321792,000
offline_datapoint_17 1711042623 0,000
offline_datapoint_6 1711042625 13120557056,000
offline_datapoint_23 1711042625 14543048704,000
offline_datapoint_22 1711042623 0,065
offline_datapoint_28 1711042623 2,008
offline_datapoint_10 1711042623 1,170
offline_datapoint_29 1711042623 7419,555
offline_datapoint_4 1711042625 0,000
offline_datapoint_16 1711042623 11332,731
offline_datapoint_2 1711042623 1730,719
offline_datapoint_14 1711042623 0,768
offline_datapoint_3 1711042623 6,325
offline_datapoint_26 1711042623 99,323
offline_datapoint_15 1711042623 0,666
offline_datapoint_8 1711042623 9701,053
offline_datapoint_20 1711042623 0,008
offline_datapoint_27 1711042628 143427,000
offline_datapoint_21 1711042628 5229,000
offline_datapoint_12 1711042628 805933056,000
offline_datapoint_0 1711042628 640987136,000
offline_datapoint_19 1711042628 17123586048,000
offline_datapoint_25 1711042628 509153280,000
offline_datapoint_11 1711042628 5083,000
offline_datapoint_5 1711042626 43,069
offline_datapoint_24 1711042626 2817,206
offline_datapoint_7 1711042628 509153280,000
offline_datapoint_17 1711042626 0,334
offline_datapoint_6 1711042628 13108252672,000
offline_datapoint_23 1711042628 14542794752,000
offline_datapoint_22 1711042626 0,000
offline_datapoint_28 1711042626 1,094
offline_datapoint_10 1711042626 0,261
offline_datapoint_29 1711042626 7334,150
offline_datapoint_4 1711042628 0,000
offline_datapoint_16 1711042626 11333,594
offline_datapoint_2 1711042626 1350,175
offline_datapoint_14 1711042626 2,630
offline_datapoint_3 1711042626 7,011
offline_datapoint_26 1711042626 98,884
offline_datapoint_15 1711042626 0,668
offline_datapoint_8 1711042626 44275,810
offline_datapoint_20 1711042626 0,026
offline_datapoint_27 1711042631 143427,000
offline_datapoint_21 1711042631 5289,000
offline_datapoint_12 1711042631 806191104,000
offline_datapoint_0 1711042631 641085440,000
offline_datapoint_19 1711042631 17218891776,000
offline_datapoint_25 1711042631 509890560,000
offline_datapoint_11 1711042631 5004,000
offline_datapoint_5 1711042629 57,082
offline_datapoint_24 1711042629 22702,645
offline_datapoint_7 1711042631 509890560,000
offline_datapoint_17 1711042629 2,003
offline_datapoint_6 1711042631 13188726784,000
offline_datapoint_23 1711042631 14649417728,000
offline_datapoint_22 1711042629 0,391
offline_datapoint_28 1711042629 14,229
offline_datapoint_10 1711042629 4,761
offline_datapoint_29 1711042629 8375,377
offline_datapoint_4 1711042631 0,000
offline_datapoint_16 1711042629 14527,890
offline_datapoint_2 1711042629 1653,377
offline_datapoint_14 1711042629 2,596
offline_datapoint_3 1711042629 44,397
offline_datapoint_26 1711042629 98,231
offline_datapoint_15 1711042629 1,001
offline_datapoint_8 1711042629 11464,180
offline_datapoint_20 1711042629 0,026
offline_datapoint_27 1711042634 143427,000
offline_datapoint_21 1711042634 5305,000
offline_datapoint_12 1711042634 806723584,000
offline_datapoint_0 1711042634 641519616,000
offline_datapoint_19 1711042634 17238413312,000
offline_datapoint_25 1711042634 510300160,000
offline_datapoint_11 1711042634 4977,000
offline_datapoint_5 1711042632 45,979
offline_datapoint_24 1711042632 26089,361
offline_datapoint_7 1711042634 510300160,000
offline_datapoint_17 1711042632 1,333
offline_datapoint_6 1711042634 13206720512,000
offline_datapoint_23 1711042634 14625669120,000
offline_datapoint_22 1711042632 0,195
offline_datapoint_28 1711042632 6,509
offline_datapoint_10 1711042632 3,123
offline_datapoint_29 1711042632 9017,310
offline_datapoint_4 1711042634 0,000
offline_datapoint_16 1711042632 15971,208
offline_datapoint_2 1711042632 1684,249
offline_datapoint_14 1711042632 2,270
offline_datapoint_3 1711042632 19,658
offline_datapoint_26 1711042632 98,401
offline_datapoint_15 1711042632 0,000
offline_datapoint_8 1711042632 16470,780
offline_datapoint_20 1711042632 0,023
offline_datapoint_27 1711042637 143427,000
offline_datapoint_21 1711042637 5304,000
offline_datapoint_12 1711042637 806731776,000
offline_datapoint_0 1711042637 644214784,000
offline_datapoint_19 1711042637 17209647104,000
offline_datapoint_25 1711042637 511033344,000
offline_datapoint_11 1711042637 5082,000
offline_datapoint_5 1711042635 273,706
offline_datapoint_24 1711042635 20305,905
offline_datapoint_7 1711042637 511033344,000
offline_datapoint_17 1711042635 2,667
offline_datapoint_6 1711042637 13182320640,000
offline_datapoint_23 1711042637 14574850048,000
offline_datapoint_22 1711042635 0,260
offline_datapoint_28 1711042635 3,977
offline_datapoint_10 1711042635 2,083
offline_datapoint_29 1711042635 14657,097
offline_datapoint_4 1711042637 0,000
offline_datapoint_16 1711042635 25188,604
offline_datapoint_2 1711042635 1372,863
offline_datapoint_14 1711042635 2,383
offline_datapoint_3 1711042635 36,005
offline_datapoint_26 1711042635 97,893
offline_datapoint_15 1711042635 2,000
offline_datapoint_8 1711042635 36892,444
offline_datapoint_20 1711042635 0,024
offline_datapoint_27 1711042640 143427,000
offline_datapoint_21 1711042640 5224,000
offline_datapoint_12 1711042640 806731776,000
offline_datapoint_0 1711042640 640008192,000
offline_datapoint_19 1711042640 17184653312,000
offline_datapoint_25 1711042640 510652416,000
offline_datapoint_11 1711042640 5087,000
offline_datapoint_5 1711042638 43,025
offline_datapoint_24 1711042638 3815,848
offline_datapoint_7 1711042640 510652416,000
offline_datapoint_17 1711042638 0,667
offline_datapoint_6 1711042640 13157228544,000
offline_datapoint_23 1711042640 14557298688,000
offline_datapoint_22 1711042638 0,065
offline_datapoint_28 1711042638 2,007
offline_datapoint_10 1711042638 1,042
offline_datapoint_29 1711042638 9940,016
offline_datapoint_4 1711042640 0,000
offline_datapoint_16 1711042638 14756,103
offline_datapoint_2 1711042638 1767,677
offline_datapoint_14 1711042638 2,346
offline_datapoint_3 1711042638 23,347
offline_datapoint_26 1711042638 98,048
offline_datapoint_15 1711042638 0,000
offline_datapoint_8 1711042638 19441,371
offline_datapoint_20 1711042638 0,023
offline_datapoint_27 1711042643 143427,000
offline_datapoint_21 1711042643 5238,000
offline_datapoint_12 1711042643 806731776,000
offline_datapoint_0 1711042643 640036864,000
offline_datapoint_19 1711042643 17146617856,000
offline_datapoint_25 1711042643 510062592,000
offline_datapoint_11 1711042643 5128,000
offline_datapoint_5 1711042641 85,313
offline_datapoint_24 1711042641 7833,181
offline_datapoint_7 1711042643 510062592,000
offline_datapoint_17 1711042641 0,664
offline_datapoint_6 1711042643 13122297856,000
offline_datapoint_23 1711042643 14517743616,000
offline_datapoint_22 1711042641 0,000
offline_datapoint_28 1711042641 1,638
offline_datapoint_10 1711042641 0,973
offline_datapoint_29 1711042641 7311,345
offline_datapoint_4 1711042643 0,000
offline_datapoint_16 1711042641 10841,704
offline_datapoint_2 1711042641 1327,163
offline_datapoint_14 1711042641 1,607
offline_datapoint_3 1711042641 9,959
offline_datapoint_26 1711042641 99,068
offline_datapoint_15 1711042641 0,996
offline_datapoint_8 1711042641 44373,333
offline_datapoint_20 1711042641 0,016
offline_datapoint_27 1711042646 143427,000
offline_datapoint_21 1711042646 5231,000
offline_datapoint_12 1711042646 806711296,000
offline_datapoint_0 1711042646 640053248,000
offline_datapoint_19 1711042646 17106399232,000
offline_datapoint_25 1711042646 510558208,000
offline_datapoint_11 1711042646 5159,000
offline_datapoint_5 1711042644 42,724
offline_datapoint_24 1711042644 7670,960
offline_datapoint_7 1711042646 510558208,000
offline_datapoint_17 1711042644 0,334
offline_datapoint_6 1711042646 13086515200,000
offline_datapoint_23 1711042646 14454235136,000
offline_datapoint_22 1711042644 0,065
offline_datapoint_28 1711042644 3,910
offline_datapoint_10 1711042644 0,847
offline_datapoint_29 1711042644 7140,916
offline_datapoint_4 1711042646 1,000
offline_datapoint_16 1711042644 10664,310
offline_datapoint_2 1711042644 1966,973
offline_datapoint_14 1711042644 1,713
offline_datapoint_3 1711042644 16,021
offline_datapoint_26 1711042644 98,572
offline_datapoint_15 1711042644 0,000
offline_datapoint_8 1711042644 17237,333
offline_datapoint_20 1711042644 0,017
offline_datapoint_27 1711042649 143427,000
offline_datapoint_21 1711042649 5232,000
offline_datapoint_12 1711042649 806715392,000
offline_datapoint_0 1711042649 640053248,000
offline_datapoint_19 1711042649 17098711040,000
offline_datapoint_25 1711042649 511205376,000
offline_datapoint_11 1711042649 5154,000
offline_datapoint_5 1711042647 73,406
offline_datapoint_24 1711042647 2589,570
offline_datapoint_7 1711042649 511205376,000
offline_datapoint_17 1711042647 1,668
offline_datapoint_6 1711042649 13080989696,000
offline_datapoint_23 1711042649 14448959488,000
offline_datapoint_22 1711042647 0,065
offline_datapoint_28 1711042647 1,075
offline_datapoint_10 1711042647 0,261
offline_datapoint_29 1711042647 7059,339
offline_datapoint_4 1711042649 0,000
offline_datapoint_16 1711042647 10436,024
offline_datapoint_2 1711042647 1707,695
offline_datapoint_14 1711042647 1,630
offline_datapoint_3 1711042647 6,006
offline_datapoint_26 1711042647 98,845
offline_datapoint_15 1711042647 0,334
offline_datapoint_8 1711042647 57344,000
offline_datapoint_20 1711042647 0,016
offline_datapoint_27 1711042652 143427,000
offline_datapoint_21 1711042652 5223,000
offline_datapoint_12 1711042652 806719488,000
offline_datapoint_0 1711042652 640593920,000
offline_datapoint_19 1711042652 17096478720,000
offline_datapoint_25 1711042652 510021632,000
offline_datapoint_11 1711042652 5156,000
offline_datapoint_5 1711042650 49,607
offline_datapoint_24 1711042650 5837,275
offline_datapoint_7 1711042652 510021632,000
offline_datapoint_17 1711042650 1,332
offline_datapoint_6 1711042652 13079429120,000
offline_datapoint_23 1711042652 14448021504,000
offline_datapoint_22 1711042650 0,065
offline_datapoint_28 1711042650 1,248
offline_datapoint_10 1711042650 0,780
offline_datapoint_29 1711042650 6991,879
offline_datapoint_4 1711042652 0,000
offline_datapoint_16 1711042650 9972,276
offline_datapoint_2 1711042650 1347,371
offline_datapoint_14 1711042650 1,027
offline_datapoint_3 1711042650 8,323
offline_datapoint_26 1711042650 99,130
offline_datapoint_15 1711042650 0,666
offline_datapoint_8 1711042650 30965,760
offline_datapoint_20 1711042650 0,010
offline_datapoint_27 1711042655 143427,000
offline_datapoint_21 1711042655 5240,000
offline_datapoint_12 1711042655 806748160,000
offline_datapoint_0 1711042655 640663552,000
offline_datapoint_19 1711042655 17110740992,000
offline_datapoint_25 1711042655 509939712,000
offline_datapoint_11 1711042655 5152,000
offline_datapoint_5 1711042653 0,000
offline_datapoint_24 1711042653 5573,048
offline_datapoint_7 1711042655 509939712,000
offline_datapoint_17 1711042653 0,000
offline_datapoint_6 1711042655 13090975744,000
offline_datapoint_23 1711042655 14480408576,000
offline_datapoint_22 1711042653 0,000
offline_datapoint_28 1711042653 1,204
offline_datapoint_10 1711042653 0,653
offline_datapoint_29 1711042653 8396,343
offline_datapoint_4 1711042655 0,000
offline_datapoint_16 1711042653 12696,803
offline_datapoint_2 1711042653 1731,215
offline_datapoint_14 1711042653 1,525
offline_datapoint_3 1711042653 4,346
offline_datapoint_26 1711042653 99,156
offline_datapoint_15 1711042653 0,334
offline_datapoint_8 1711042653 12288,000
offline_datapoint_20 1711042653 0,015
offline_datapoint_27 1711042658 143427,000
offline_datapoint_21 1711042658 5239,000
offline_datapoint_12 1711042658 806744064,000
